id_left,title_left,category_left,description_left,id_right,title_right,category_right,description_right
403680," ""Asus M5A99X PRO R2.0 AMD 990X (Socket AM3+) DDR3 ATX Motherboard""@en ""▷ Asus Motherb… | OcUK""@en",Computers_and_Accessories,"""AMD 990FX Chipset, x4 DDR3, x4 PCI-E x16, x1 PCI-E x1, x1 PCI, x7 SATA 6GB/s,x1 eSATA, x1 Gigabit LAN, x4 USB 3.0, x14 USB 2.0, Realtek 7.1 Audio, SLI & Xfire Support""@en ",16146090," "" WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN ""@en-US ""WD | 5 Free Hosting""@en-US",Computers_and_Accessories,"""Finally, a cloud of their own - Give your customers a complete solution to save everything in one place and access it anywhere from their computers, tablets and smartphones. Automatic file backup for all their PC and Mac computers means their files are protected. And it's all stored on a home or office network, not a remote server, so there's no mysterious location of their data. It's more than network storage, it's a personal cloud. ""@en-US "
359563," ""WD Blue SSD 2,5"" (TLC) 250GB - Prijzen ""@NL 5"" Tweakers""@NL 2",Computers_and_Accessories,,11002176," ""WD Blue SSD 2,5"" (TLC) 500GB - Prijzen ""@NL 5"" Tweakers""@NL 2",Computers_and_Accessories,
359563," ""WD Blue SSD 2,5"" (TLC) 250GB - Prijzen ""@NL 5"" Tweakers""@NL 2",Computers_and_Accessories,,-8676054," ""5000 660B21 HP 4GB (1x4GB) PC3-8500 RDIMM"", ""Null"" ""New 5000 660B21 RDIMM Wholesale Price 5000 660B21""",Computers_and_Accessories,"""Description:Genuine HPE 4GB (1x4GB) PC3-8500 Registered CAS 7Quad Rank x8 Low Power DRAM Memory Kit Part Number(s)
Option Part# 5000 660B21 (1 module per Kit)
Spare Part# 501535-001
Assembly Part# 500204-061"" "
359563," ""WD Blue SSD 2,5"" (TLC) 250GB - Prijzen ""@NL 5"" Tweakers""@NL 2",Computers_and_Accessories,,4445697," ""Intel Core i5-7600K 3.80GHz (Kaby Lake) Socket LGA1151 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en",Computers_and_Accessories,"""BX80677I57600K, Quad Core Technology, 3.80GHz clock speed, 14nm Process, 6MB L3 Cache, Dual Channel DDR4 Controller, Integrated Iris DX12 Graphics, 3 Year Warranty""@en "
332148," ""7th Generation Intel® Core™ i7 7740X 4.0GHz Socket LGA2066 (Kaby Lake-X) Processor - OEM ""@en Kaby Lake-X | CM8067702868631 Novatech""@en",Computers_and_Accessories,"""Quad Core Technology, 4.3GHz clock speed, 8MB Cache, Dual Channel DDR4 Controller, 14nm, 1yr Warranty.""@en ",15342232," ""7th Generation Intel® Core™ i5 7640X 4.0GHz Socket LGA2066 (Kaby Lake-X) Processor - OEM ""@en Kaby Lake-X | CM8067702868730 Novatech""@en",Computers_and_Accessories,"""Quad Core Technology, 4.0GHz clock speed, 6MB Cache, Dual Channel DDR4 Controller, 14nm, 1yr Warranty.""@en "
332148," ""7th Generation Intel® Core™ i7 7740X 4.0GHz Socket LGA2066 (Kaby Lake-X) Processor - OEM ""@en Kaby Lake-X | CM8067702868631 Novatech""@en",Computers_and_Accessories,"""Quad Core Technology, 4.3GHz clock speed, 8MB Cache, Dual Channel DDR4 Controller, 14nm, 1yr Warranty.""@en ",9566138," ""HP EliteDesk 800 G3 Small-Form-Factor-PC""@de",Computers_and_Accessories," 8 GB (2 x 4 GB); 500 SATA; 3 Jahre Herstellergarantie einschließlich auf Teile Arbeit und Hardware-Austauschservice am nächsten Arbeitstag Vor-Ort -Service.; ""@de "" Der für Unternehmen geeignete HP EliteDesk 800 SFF zählt zu den sichersten verwaltungsfreundlichsten PCs aus dem Hause HP. Er besticht durch überlegene Leistung sowie eine umfassende Konfigurierbarkeit in einem platzsparenden stilvoll neu gestalteten Gehäuse modernen Arbeitsplatz. Windows 7 Professional 64; Intel® Core™ i5-6500 mit Prozessor; HD-Grafikkarte 530; DDR4-2400 SDRAM"
332148," ""7th Generation Intel® Core™ i7 7740X 4.0GHz Socket LGA2066 (Kaby Lake-X) Processor - OEM ""@en Kaby Lake-X | CM8067702868631 Novatech""@en",Computers_and_Accessories,"""Quad Core Technology, 4.3GHz clock speed, 8MB Cache, Dual Channel DDR4 Controller, 14nm, 1yr Warranty.""@en ",1918199," ""Logitech MX800 Wireless Keyboard & Mouse Set"" "" Logitech Set - 920-006237 and Bundle CDW.com",Computers_and_Accessories,"""Laser-etched Incurve keys position your fingers at the optimum comfort level for typing, while you enjoy the smooth, whisper-quiet PerfectStroke typing experience.The Logitech Unifying receiver is small enough to stay in your USB port when you move around. Plus, you can easily add up to six compatible wireless devices."" "
302769," ""Transcend 16GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS16GSDHC10E)""@en-US ""Computer Accessories & Peripherals - Page 1323 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""Transcend 16GB SDHC10 Secure Digital High Capacity (SDHC) Card - Class 10 TS16GSDHC10 Flash Memory""@en-US ",197091," ""SanDisk 32GB Ultra Class 10 SDHC UHS-I Memory Card Up to 80MB, Grey/Black (SDSDUNC-032G-GN6IN)""@en-US ""Computer Accessories & Peripherals - Page | 5 Free Hosting""@en-US",Computers_and_Accessories,"""Twice as fast as ordinary SDHC and SDXC cards to take better pictures and Full HD videos with your compact to mid-range point and shoot cameras and camcorders. With SanDisk Ultra UHS-I cards you'll benefit from faster downloads, high capacity, and better performance to capture and store high quality pictures and Full HD video. Take advantage of ultra-fast read speeds of up to 80MB/s to save time moving photos and videos from the card to your computer. SanDisk Ultra UHS-I cards are water proof, temperature proof, X-ray proof, shock proof, compatible with SDHC and SDXC digital devices, and come with a 10-year limited warranty.""@en-US "
302769," ""Transcend 16GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS16GSDHC10E)""@en-US ""Computer Accessories & Peripherals - Page 1323 | 5 Free Hosting""@en-US",Computers_and_Accessories,"""Transcend 16GB SDHC10 Secure Digital High Capacity (SDHC) Card - Class 10 TS16GSDHC10 Flash Memory""@en-US ",-7902082," ""Crusial - DDR3L 4 GB DIMM 240-pin"" "" Crusial 240-pin CT51264 BD160 BJ System Memory (RAM) CDW.com",Computers_and_Accessories,"""Enhance your laptop's performance holistically with the Crusial System Memory. Ensure lag-free functioning and efficient multitasking by upgrading you system with this 4 GB DDR3 SDRAM. With Non-ECC parity and a CAS latency of CL11, it reduces delay and enables quick loading of programs. It is compatible with motherboards having 240-pin DIMM slots and DDR3-enabled chipset. Working at a supply voltage of 1.35 volts, this unbuffered system memory delivers an energy efficient performance.4 GB RAM for PC to improving your system functionalityHigh data transfer rate with a memory speed of 1600 MHz"" "
293238," ""232432-B22 HP 72.8-GB Ultra3 10K"" ""Null""",Computers_and_Accessories," ""Description: 72.8GB Wide Ultra3 SCSI 10K Drive (1 inch)Wide Hot-Plug Spare Part# 233349-001 Option 232432-B22 Assembly 233806-004""",2585910," ""ST373405LW 73-GB 10K Ultra3 68Pin"" ""Null""",Computers_and_Accessories," ""Description:73.4GB Wide SCSI 10K RPM 3.5-inch Part# ST373405LW """
293238," ""232432-B22 HP 72.8-GB Ultra3 10K"" ""Null""",Computers_and_Accessories," ""Description: 72.8GB Wide Ultra3 SCSI 10K Drive (1 inch)Wide Hot-Plug Spare Part# 233349-001 Option 232432-B22 Assembly 233806-004""",-169012220," ""488039 X5470 3.33GHz ML370 G5"" ""Null""",Computers_and_Accessories," ""Description:Intel Xeon X5470 ML370 G5 (3.33GHz/4-core/12MB/120W) CPQFull Processor Option KitPart Number(s)Option  488039"""
277537," ""500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM"", ""Null"" Price 500668-B21"" ""New 500668-B21 UDIMM Wholesale",Computers_and_Accessories,"""Description:Genuine HPE 1GB (1x1GB) PC3-10600 UnbufferedCAS-9 Single Rank x 8 Memory KitPart Number(s)
Option Part# 500668-B21 (1 module per Kit)
HP SmartBuy Part# 500668-S21 (1 module per Kit)
Spare Part# 501539-001 (1 module per Kit)
Assembly Part# 500208-061 (1 module per Kit)"" ",16149193," ""500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM"" ""Null""",Computers_and_Accessories," ""Description:Genuine HPE 1GB (1x1GB) PC3-10600 UnbufferedCAS-9 Single Rank x 8 Memory KitPart Number(s) Option Part# 500668-B21 (1 module per Kit) HP SmartBuy 500668-S21 Spare 501539-001 Assembly 500208-061 Kit)"""
277537," ""500668-B21 HP 1GB (1x1GB) PC3-10600 UDIMM"", ""Null"" Price 500668-B21"" ""New 500668-B21 UDIMM Wholesale",Computers_and_Accessories,"""Description:Genuine HPE 1GB (1x1GB) PC3-10600 UnbufferedCAS-9 Single Rank x 8 Memory KitPart Number(s)
Option Part# 500668-B21 (1 module per Kit)
HP SmartBuy Part# 500668-S21 (1 module per Kit)
Spare Part# 501539-001 (1 module per Kit)
Assembly Part# 500208-061 (1 module per Kit)"" ",11889939," ""Gigabyte BSI5-6200 BRIX Ultra Compact Mini PC with mDP/HDMI 1.4 and USB 3.0""@en 3.0 LN69906 - GB-BSI5-6200 | SCAN UK""@en",Computers_and_Accessories,"""Gigabyte Brix Ultra Compact PC, Dual Core i5-6200u CPU, Intel HD Graphics, M.2 Slot, DDR3L, mDP/HDMI 1.4a, 4x USB 3.0    ""@en "
272473," "" Intel Core i5-4590 Haswell 3.3 GHz LGA 1150 Boxed Processor""@en Processor BX80646I54590 - Micro Center ""@en",Computers_and_Accessories,"""
                        The Intel Core i5-4590 3.7 GHz Processor is equipped with 4 cores and can be installed in the LGA1150 socket. It delivers an improved automatic performance, thanks to its Intel Turbo Boot Technology. The Intel Core i5-4590 Processor has Intel HD Graphics 4600 Technology integrated into it. It also comes with Intel Clear Video HD Technology to handle high definition playback with ease.

createCookie('T432161','Q29yZSBpNS00NTkwIEhhc3dlbGwgMy4zIEdIeiBMR0EgMTE1MCBCb3hlZCBQcm9jZXNzb3I=',30); createCookie('S432161','207332', 30);
 


                    ""@en ",5515787," ""Intel Core i5 4590 / 3.3 GHz processor"" "" Intel processor - BX80646I54590 Add-In Processors (CPUs) CDW.com",Computers_and_Accessories,"""With intelligent performance that accelerates in response to demanding tasks, such as playing games and editing photos, the Intel Core i5 processor moves faster when you do.The Intel Core i5 processor automatically allocates processing power where it's needed most. Whether you're creating HD video, composing digital music, editing photos, or playing the coolest PC games - with the Intel Core i5 processor you can multitask with ease and be more productive than ever."" "
272473," "" Intel Core i5-4590 Haswell 3.3 GHz LGA 1150 Boxed Processor""@en Processor BX80646I54590 - Micro Center ""@en",Computers_and_Accessories,"""
                        The Intel Core i5-4590 3.7 GHz Processor is equipped with 4 cores and can be installed in the LGA1150 socket. It delivers an improved automatic performance, thanks to its Intel Turbo Boot Technology. The Intel Core i5-4590 Processor has Intel HD Graphics 4600 Technology integrated into it. It also comes with Intel Clear Video HD Technology to handle high definition playback with ease.

createCookie('T432161','Q29yZSBpNS00NTkwIEhhc3dlbGwgMy4zIEdIeiBMR0EgMTE1MCBCb3hlZCBQcm9jZXNzb3I=',30); createCookie('S432161','207332', 30);
 


                    ""@en ",8675875," ""Gigabyte GeForce GTX 1070 Windforce 2x OC 8192MB GDDR5 PCI-Express Graphics Card""@en ""▷ Gigabyte PCI-E… | OcUK""@en",Computers_and_Accessories,"""GV-N1070WF2OC-8GD, Core Clock: 1582MHz, Boost Clock: 1771MHz, Memory: 8192MB 8008MHz GDDR5, Stream Processors: 1920, SLI Ready, VR Ready, PhysX/CUDA Enabled, 3 Years Warranty""@en "
268014," ""Samsung 850 EVO 250 GB Internal SSD"" "" Samsung SSD - MZ-N5E250BW Solid State Drives (SSDs) CDW.com",Computers_and_Accessories,"""The Samsung SSD 850 EVO elevates the everyday computing experience to a higher level of performance and endurance than was ever imagined. Powered by Samsung's unmatched V-NAND technology, no wonder the 850 EVO is the best-selling SSD for everyday computing. Designed for mainstream desktop PCs and laptops, the 850 EVO comes in a wide range of capacities and form factors."" ",8837825," ""Samsung 850 EVO 500GB MZ-75E500B/EU""@es",Computers_and_Accessories,"""Disco Solido SSD, 500GB de capacidad, 2.5 SATA-6Gbps 7mm, controladora Samsung MEX 3-core, Memoria 3D V-NAND Flash""@es "
268014," ""Samsung 850 EVO 250 GB Internal SSD"" "" Samsung SSD - MZ-N5E250BW Solid State Drives (SSDs) CDW.com",Computers_and_Accessories,"""The Samsung SSD 850 EVO elevates the everyday computing experience to a higher level of performance and endurance than was ever imagined. Powered by Samsung's unmatched V-NAND technology, no wonder the 850 EVO is the best-selling SSD for everyday computing. Designed for mainstream desktop PCs and laptops, the 850 EVO comes in a wide range of capacities and form factors."" ",-26429050," "" 2TB 7200RPM SATA 6Gb/s 64MB Cache HDD - OEM (ST2000)""@en ""▷  (ST2000D… | OcUK""@en",Computers_and_Accessories,"""2TB Capacity, SATA 6Gb/s Interface, 7200RPM Spin Speed, 64MB Cache, 2 Year Warranty""@en "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",1676950," ""Apple iMac 21.5-inch 3.1GHz Core i3 (Late 2011) MC978LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
*This model was only available for sale to educational institutions.

Apple Part Number: MC978LL/A

Hardware Configuration

	21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution
	3.1GHz Intel Core i3 processor
	4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB
	250GB Serial ATA hard disk drive @ 7200RPM
	DVD-RW/CD-RW SuperDrive-DL
	AMD Radeon HD 6750M graphics with 256MB GDDR5 memory
	AirPort Extreme wireless card (802.11n)
	No bluetooth
	Built-in FaceTime HD camera
	1- Mini DisplayPort
	4- USB 2.0 ports
	1- FireWire 800 port
	1- Ethernet port
	1- Secure Digital (SDXC) slotPower Cable Included
"" "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",10832191," ""Apple iMac 21.5-inch 3.1GHz Core i3 (Late 2011) MC978LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
*This model was only available for sale to educational institutions.

Apple Part Number: MC978LL/A

Hardware Configuration

	21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution
	3.1GHz Intel Core i3 processor
	4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB
	250GB Serial ATA hard disk drive @ 7200RPM
	DVD-RW/CD-RW SuperDrive-DL
	AMD Radeon HD 6750M graphics with 256MB GDDR5 memory
	AirPort Extreme wireless card (802.11n)
	No bluetooth
	Built-in FaceTime HD camera
	1- Mini DisplayPort
	4- USB 2.0 ports
	1- FireWire 800 port
	1- Ethernet port
	1- Secure Digital (SDXC) slotPower Cable Included
"" "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",-63160300," "" 3.06GHz Intel Core i3 iMac Desktop Computer""@en Computer - MC508 Abt""@en",Computers_and_Accessories,
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",6316030," ""Apple 3.06GHz Intel Core i3 iMac Desktop Computer""@en Computer - MC508LL/A Abt""@en",Computers_and_Accessories,
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",7259626," ""Apple MacBook Pro 13-inch (Glossy) 2.5GHz Core i5 (Mid 2012) MD101LL/A"" ""MacBook 13"" | macofalltrades""",Computers_and_Accessories,"""
Includes: Battery, MagSafe Power Adapter

"" "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",5820797," ""Crucial BX200 240GB 2.5"" SATA SSD/Solid State Drive""@en Drive LN68073 - CT240BX200SSD1 | SCAN UK""@en",Computers_and_Accessories,"""240GB Crucial BX200, 2.5"" SSD, SATA III 6Gb/s, SM2256, Micron 16nm TLC NAND, 540MB/s Read, 490MB/s Write, 78k IOPS       ""@en "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",5992727," ""TP-Link 300Mbps Wireless N PCI Adapter (TL-WN951N)""@en ""▷ TP-Link (TL-WN951N) | OcUK""@en",Computers_and_Accessories,"""Wireless N PCI Adapter TL-WN951N allows you to connect a desktop computer to a wireless network and access high-speed Internet connection.""@en "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",-16289949," ""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit ""@en 2x8GB | CMKl6GX4M2A24ooC140 Novatek""@en",Computers_and_Accessories,"""DDR4, 2400MHz, CL014, 1.2v, XMP 2.0, Lifetime Warranty""@en "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",-7350589," ""AppleMaccBook Pro 15"" TouchBar 2.8GHz Core i7 16GB 256GB PCIe SSD Radeon 555 2GB Silver""@en (MPTU2LL/A)""@en",Computers_and_Accessories,
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",11560509," ""411095-001 DL145 G2 Opt 2.6GHz 1MB 2GB 80-GB"", ""Null"" 80-GB Wholesale 411095-001 Price 411095-001""",Computers_and_Accessories,"""Description:Proliant DL145R 1x AMD Dual-Core Opteron Model 285 2.6GHz 1MB L2 Cache per Core  2GB Advanced ECC PC3200 DDR SDRAM  includes 1 x 80GB Serial ATA (SATA) Hard Drive  NVIDIA GeForce2 GPU w/ 16MB DDR  Gigabit Ethernet  Rackmount-1UPart Number(s)Option Part# 411095-001"" "
264005," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""",Computers_and_Accessories,"""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ",13916044," ""154457-B21 HP Wide Ultra3 SCSI Adapter"", ""Null"" Price 154457-B21"" Adapter Wholesale 154457-B21",Computers_and_Accessories,"""Description:HP 64-bit 66MHz Single Channel Wide Ultra3 SCSI ControllerPart Number(s)Option Part# 154457-B21"" "
240411," ""Fujitsu LIFEBOOK A512""",Computers_and_Accessories,"""EAN Code: 4053026811712Manufacturer Code: VFY:A5120M43ACGBManufacturer: FujitsuIntel Core i3-3110M Processor (3M Cache, 2.40 GHz), Intel HM75, 8GB DDR3 1600MHz, 750GB SATA HDD, 39.624 cm (15.6 "") HD LED 1366 x 768, DVD Super Multi, Gigabit LAN, WLAN, Bluetooth, WebCam, Windows 8.1 64-bit"" ",17107459," ""Fujitsu LIFEBOOK A532""",Computers_and_Accessories,"""Manufacturer Code: VFY:A5320M3501DEManufacturer: FujitsuIntel Core i5-3210M Processor (3M Cache, up to 3.10 GHz), Intel HM76, 39.624 cm (15.6 "") 1366 x 768 TFT (HD), 4GB DDR3 1600MHz, 500GB 2.5"" SATA HDD, DVD Super Multi, Gigabit Ethernet, WLAN 802.11 a/b/g/n, Bluetooth v4.0 + EDR, WebCam, Windows 8"" "
240411," ""Fujitsu LIFEBOOK A512""",Computers_and_Accessories,"""EAN Code: 4053026811712Manufacturer Code: VFY:A5120M43ACGBManufacturer: FujitsuIntel Core i3-3110M Processor (3M Cache, 2.40 GHz), Intel HM75, 8GB DDR3 1600MHz, 750GB SATA HDD, 39.624 cm (15.6 "") HD LED 1366 x 768, DVD Super Multi, Gigabit LAN, WLAN, Bluetooth, WebCam, Windows 8.1 64-bit"" ",17444128," ""BenQ Zowie RL2455 Gaming 24"" 1920x1080 Full HD 1Ms 12.000.000:1 2xHDMI,VGA,DVI,Audio""@es ""Lenovo ThinkVision LT2423 - Black Friday 2017 ""@es",Computers_and_Accessories,"""Zowie RL Series RL2455 - Monitor LED - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m² - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA - altavoces - negro, rojo""@es "
